OID,DQCMAINTRANSOID,SLIPNO,DISKNO,FACODE,OPERATIONOID,OPERATIONNAME,PDITEMOID,PDITEMNAME,SPITEMOID,SPITEMNAME,STDPARAMREPORTOID,STDPARAMREPORTNAME,QCCHECKSHEETOID,DQCCHECKSHEETVERSIONOID,QCCHECKSHEETNAME,DISPLAYTYPE,QCSTDPARAMOID,QCSTDPARAMNAME,HEADERNAME,HEADERVALUE,PARAMNAME,PARAMVALUE,PARAMRANK,PROFILEVALUE,CORRELATIONVALUE,PARAMJUDGE,DISKJUDGE,JUDGMENT,PDDATE,QCDATE,QCMACHINENO,QCROUND,PDSHIFT,PDTIME,QCSHIFT,PDPROCESS,QCPROCESS,SPINDLENO,NGTYPE,UPDATEBY,LASTUPDATE,PDMACHINENO,CONTROLLOTNO,QCTERMINAL,QCIP_ADDRESS,MATERIALLOTNO,MAXPOLISHROUND,STARTTIME,ENDTIME,LOADTIME,UNLOADTIME,INPUTQTY,OUTPUTQTY,NGQTY,PDTERMINAL,PDIP_ADDRESS,PDLASTUPDATE,PDUPDATEBY,ISMAXQCROUND,QCWORKEROID,STDPARAMNICKNAME,NGTYPENAME,BOXORDER,MCEVENTLIST,MCCONSUMPTIONLIST,SPDISK1,SPDISK2,SPDISK3,WORKERSHIFT,POLISHTIME,POLISHTIME_ACCU,PDMARKNAME,PARAMETERSPEC_OID,CUL,SUL,UL,ARUL,ARLL,LL,SLL,CLL,TARGET,CALFUNCTION,ALARM_JUDGE,BRUSHINFO,POLISHRATE,VALUEVIEW,CALCULATEBUDO,RANKIDSIZE,ISRECHECK,ISREPLACECHECK,STOCKREMOVAL,QCMEASUREDTIME,MCLINE,CUS_CORRELATION_VALUE,SHIPLOT,SHIPDATE,QCSTOCKTIME,MC_2P,MCLINE_2P,MCEVENTLIST_2P,MCCONSUMPTIONLIST_2P,PDPROCESS_2P,GROUPITEMOID,GROUPITEMNAME,DATE2P,SHIFT2P,DS_1P_THKDIFF,MVARLL,MVARUL,STDPARAMTYPEOID,STDPARAMTYPENAME,PARAMTYPEVALUE,GENERALREPORTOID,GENERALREPORTNAME,CUSTOMERCORRELATION,NGUSL,NGLSL,NGUCL,NGLCL,BATCHNO,BATCHQTY,BATCHTYPE,BATCHSEQ,MAINSLIPNO
38D46BDE1A6F0308E063AC19062A0DA6,38D4D010FEDF0370E063AC19062AAFE1,561S945997,1,1,500,PP,,,9e3af8f4-9963-4918-998b-25560a816ddf,GG597B-LG,913B72334F75026CE053AC1906284579,PP Thickness stock,913B723B81810266E053AC190628790E,B9753FDB012A01F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,7B03577373494918AC1AED5BEBE7BE19,PP STOCK REMOVAL,,,PP STOCK REMOVAL,0.020,,,0.020,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#317,1,DAY,740,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3B19,FUSO,VII-USTN-04,172.19.21.66,F24EWX-164M-5-1,1,740,805,740,805,50,50,0,,,2025-07-01 08:11:51,SYSTEM,1,HY20171152,PP THSR,,3,,PAD LIFE(H)=27|PAD LIFE(M)=08|PAD LIFE(BATCH)=2104|STOP TIME=0019|CR TIME=0002|PAD LOT=P510091|PAD TYPE=NP359|SLURRY LOT=GY134B|SLURRY TYPE=AR35KTE|SLURRY LIFE=11|FILTER LIFE=114|BRUSH TYPE=B|BRUSH LIFE=19120|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=66|DRESSER LIFE=14149|DRESSER TIME=500|CARRIER IN(B)=71|CARRIER OUT(B)=1203|CARRIER IN SET=E44000GD|CARRIER OUT SET=S451264GD|ETCHING LIFE=71|SLURRY FLOW RATE=2|WEIGHT=700|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.7|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-0.507|SUN GEAR LIFE=54|INNER GEAR LIFE=54|IP TOOL=14.5.2.1|TOTAL STOP TIME=5.3,,,,C,23.27,23.27,,12FACE7AF5270272E063AC19062A0896,0.3,,,,0.019,0.018,,0.0,0.021,,0.0,,0.86,0.020,1,,,,,2025-07-01 08:09:03,11,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,0.01,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE1A720308E063AC19062A0DA6,38D4D010FEDF0370E063AC19062AAFE1,561S945997,1,1,500,PP,,,9e3af8f4-9963-4918-998b-25560a816ddf,GG597B-LG,B9754015A40B0278E053AC190628209E,PP Thickness Min Disk,913B723B81810266E053AC190628790E,B9753FDB012A01F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,58b8d003-bdd5-4573-a53e-7ed7a5dedb6e,PP THICKNESS MIN DISK,,,PP THICKNESS MIN DISK,0.50289,,,0.50289,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#317,1,DAY,740,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3B19,FUSO,VII-USTN-04,172.19.21.66,F24EWX-164M-5-1,1,740,805,740,805,50,50,0,,,2025-07-01 08:11:51,SYSTEM,1,HY20171152,PP TN Min Disk,,11,,PAD LIFE(H)=27|PAD LIFE(M)=08|PAD LIFE(BATCH)=2104|STOP TIME=0019|CR TIME=0002|PAD LOT=P510091|PAD TYPE=NP359|SLURRY LOT=GY134B|SLURRY TYPE=AR35KTE|SLURRY LIFE=11|FILTER LIFE=114|BRUSH TYPE=B|BRUSH LIFE=19120|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=66|DRESSER LIFE=14149|DRESSER TIME=500|CARRIER IN(B)=71|CARRIER OUT(B)=1203|CARRIER IN SET=E44000GD|CARRIER OUT SET=S451264GD|ETCHING LIFE=71|SLURRY FLOW RATE=2|WEIGHT=700|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.7|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-0.507|SUN GEAR LIFE=54|INNER GEAR LIFE=54|IP TOOL=14.5.2.1|TOTAL STOP TIME=5.3,,,,C,23.27,23.27,,,,,,,,,,,,,,,0.86,0.50289,1,,,,,2025-07-01 08:09:03,11,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,,,,,,0,,0,
38D46BDE1A740308E063AC19062A0DA6,38D4D010FEDF0370E063AC19062AAFE1,561S945997,2,1,500,PP,,,9e3af8f4-9963-4918-998b-25560a816ddf,GG597B-LG,913B72334F6E026CE053AC1906284579,PP Polishing Rate,913B723B81810266E053AC190628790E,B9753FDB012A01F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,1abbd583-5e83-48cd-9e49-dd2ffaccb998,PP POLISHING RATE,,,PP POLISHING RATE,0.86,,,0.86,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#317,1,DAY,740,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3B19,FUSO,VII-USTN-04,172.19.21.66,F24EWX-164M-5-1,1,740,805,740,805,50,50,0,,,2025-07-01 08:11:51,SYSTEM,1,HY20171152,PP P_Rate,,7,,PAD LIFE(H)=27|PAD LIFE(M)=08|PAD LIFE(BATCH)=2104|STOP TIME=0019|CR TIME=0002|PAD LOT=P510091|PAD TYPE=NP359|SLURRY LOT=GY134B|SLURRY TYPE=AR35KTE|SLURRY LIFE=11|FILTER LIFE=114|BRUSH TYPE=B|BRUSH LIFE=19120|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=66|DRESSER LIFE=14149|DRESSER TIME=500|CARRIER IN(B)=71|CARRIER OUT(B)=1203|CARRIER IN SET=E44000GD|CARRIER OUT SET=S451264GD|ETCHING LIFE=71|SLURRY FLOW RATE=2|WEIGHT=700|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.7|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-0.507|SUN GEAR LIFE=54|INNER GEAR LIFE=54|IP TOOL=14.5.2.1|TOTAL STOP TIME=5.3,,,,C,23.27,23.27,,372F890AA85D02B6E063AC19062A4A8F,,,,1.6,0.75,0.6,,,,,0.0,,0.86,0.86,1,,,,,2025-07-01 08:09:03,11,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE1A760308E063AC19062A0DA6,38D4D010FEDF0370E063AC19062AAFE1,561S945997,2,1,500,PP,,,9e3af8f4-9963-4918-998b-25560a816ddf,GG597B-LG,B473FCA5A4540110E053AC190628505D,PP New flow sorting thickness,913B723B81810266E053AC190628790E,B9753FDB012A01F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,e4f353df-b08a-4a2b-b496-0862cbdc1527,PP NEW FLOW SORTING THICKNESS,,,PP NEW FLOW SORTING THICKNESS,SKIP,,,SKIP,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#317,1,DAY,740,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3B19,FUSO,VII-USTN-04,172.19.21.66,F24EWX-164M-5-1,1,740,805,740,805,50,50,0,,,2025-07-01 08:11:51,SYSTEM,1,HY20171152,PP New flow sorting TN,,8,,PAD LIFE(H)=27|PAD LIFE(M)=08|PAD LIFE(BATCH)=2104|STOP TIME=0019|CR TIME=0002|PAD LOT=P510091|PAD TYPE=NP359|SLURRY LOT=GY134B|SLURRY TYPE=AR35KTE|SLURRY LIFE=11|FILTER LIFE=114|BRUSH TYPE=B|BRUSH LIFE=19120|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=66|DRESSER LIFE=14149|DRESSER TIME=500|CARRIER IN(B)=71|CARRIER OUT(B)=1203|CARRIER IN SET=E44000GD|CARRIER OUT SET=S451264GD|ETCHING LIFE=71|SLURRY FLOW RATE=2|WEIGHT=700|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.7|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-0.507|SUN GEAR LIFE=54|INNER GEAR LIFE=54|IP TOOL=14.5.2.1|TOTAL STOP TIME=5.3,,,,C,23.27,23.27,,,,,,,,,,,,,,,0.86,SKIP,1,,,,,2025-07-01 08:09:03,11,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,,,,,,0,,0,
38D46BDE1A780308E063AC19062A0DA6,38D4D010FEDF0370E063AC19062AAFE1,561S945997,2,1,500,PP,,,9e3af8f4-9963-4918-998b-25560a816ddf,GG597B-LG,A50BB720BF8D016CE053AC190628A178,PP Repolish Cause,913B723B81810266E053AC190628790E,B9753FDB012A01F2E053AC190628FF7C,PP THICKNESS DATA SHEET,COMBOBOX,E0B5E9876BE64F8382ABCF90B0C77CCA,PP REPOLISH CAUSE,,,PP REPOLISH CAUSE,O,,,O,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#317,1,DAY,740,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3B19,FUSO,VII-USTN-04,172.19.21.66,F24EWX-164M-5-1,1,740,805,740,805,50,50,0,,,2025-07-01 08:11:51,SYSTEM,1,HY20171152,PP Cause,,4,,PAD LIFE(H)=27|PAD LIFE(M)=08|PAD LIFE(BATCH)=2104|STOP TIME=0019|CR TIME=0002|PAD LOT=P510091|PAD TYPE=NP359|SLURRY LOT=GY134B|SLURRY TYPE=AR35KTE|SLURRY LIFE=11|FILTER LIFE=114|BRUSH TYPE=B|BRUSH LIFE=19120|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=66|DRESSER LIFE=14149|DRESSER TIME=500|CARRIER IN(B)=71|CARRIER OUT(B)=1203|CARRIER IN SET=E44000GD|CARRIER OUT SET=S451264GD|ETCHING LIFE=71|SLURRY FLOW RATE=2|WEIGHT=700|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.7|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-0.507|SUN GEAR LIFE=54|INNER GEAR LIFE=54|IP TOOL=14.5.2.1|TOTAL STOP TIME=5.3,,,,C,23.27,23.27,,,,,,,,,,,,,,,0.86,O,1,,,,,2025-07-01 08:09:03,11,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,,,,,,0,,0,
38D46BDE1B0B0308E063AC19062A0DA6,38D4D010FF380370E063AC19062AAFE1,561S961248,1,1,500,PP,,,e8c3d9ef-095e-4323-89cf-4ea6ef3debe4,GO597B-D,B473FEB4398402E6E053AC19062876BB,PP New flow sorting thickness,B06FC653145C01F4E053AC190628ACED,B97541409F0801F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,e4f353df-b08a-4a2b-b496-0862cbdc1527,PP NEW FLOW SORTING THICKNESS,,,PP NEW FLOW SORTING THICKNESS,SKIP,,,SKIP,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#337,1,DAY,734,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3602,FUSO,VII-LSTN-37,172.19.21.120,H30006E1562301-4-1,1,734,807,734,807,50,50,0,,,2025-07-01 08:12:02,SYSTEM,1,HY20171152,PP New flow sorting TN,,8,BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=14|PAD LIFE(M)=36|PAD LIFE(BATCH)=12999|STOP TIME=0029|CR TIME=0003|PAD LOT=P510085|PAD TYPE=NP359|SLURRY LOT=H3111B|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=54|BRUSH LIFE=5680|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=41|DRESSER LIFE=3068|DRESSER TIME=300|CARRIER IN(B)=130|CARRIER OUT(B)=1367|CARRIER IN SET=E476060A|CARRIER OUT SET=S451288OA|ETCHING LIFE=30|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=0.05|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.2|WEIGHT DRESSING=80|LINEAR SCALE=-2.1|INVERT SUN GEAR LIFE=319|INVERT INNER GEAR LIFE=319|IP TOOL=15.8.3.6|TOTAL STOP TIME=4.75,,,,C,29.17,29.17,,,,,,,,,,,,,,,1.03,SKIP,1,,,,,2025-07-01 08:11:25,06,,,,000,,,,,,73576a50-9f4d-4aa9-b2b3-aa296c4ba215,HPG1-GO597B,,,,,,,,,,,,,,,,,0,,0,
38D46BDE1B0D0308E063AC19062A0DA6,38D4D010FF380370E063AC19062AAFE1,561S961248,1,1,500,PP,,,e8c3d9ef-095e-4323-89cf-4ea6ef3debe4,GO597B-D,B473FEB4402F02E6E053AC19062876BB,PP Repolish Cause,B06FC653145C01F4E053AC190628ACED,B97541409F0801F2E053AC190628FF7C,PP THICKNESS DATA SHEET,COMBOBOX,E0B5E9876BE64F8382ABCF90B0C77CCA,PP REPOLISH CAUSE,,,PP REPOLISH CAUSE,O,,,O,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#337,1,DAY,734,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3602,FUSO,VII-LSTN-37,172.19.21.120,H30006E1562301-4-1,1,734,807,734,807,50,50,0,,,2025-07-01 08:12:02,SYSTEM,1,HY20171152,PP Cause,,4,BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=14|PAD LIFE(M)=36|PAD LIFE(BATCH)=12999|STOP TIME=0029|CR TIME=0003|PAD LOT=P510085|PAD TYPE=NP359|SLURRY LOT=H3111B|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=54|BRUSH LIFE=5680|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=41|DRESSER LIFE=3068|DRESSER TIME=300|CARRIER IN(B)=130|CARRIER OUT(B)=1367|CARRIER IN SET=E476060A|CARRIER OUT SET=S451288OA|ETCHING LIFE=30|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=0.05|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.2|WEIGHT DRESSING=80|LINEAR SCALE=-2.1|INVERT SUN GEAR LIFE=319|INVERT INNER GEAR LIFE=319|IP TOOL=15.8.3.6|TOTAL STOP TIME=4.75,,,,C,29.17,29.17,,,,,,,,,,,,,,,1.03,O,1,,,,,2025-07-01 08:11:25,06,,,,000,,,,,,73576a50-9f4d-4aa9-b2b3-aa296c4ba215,HPG1-GO597B,,,,,,,,,,,,,,,,,0,,0,
38D46BDE1B0F0308E063AC19062A0DA6,38D4D010FF380370E063AC19062AAFE1,561S961248,1,1,500,PP,,,e8c3d9ef-095e-4323-89cf-4ea6ef3debe4,GO597B-D,B06FC6AEBE650156E053AC190628FFFA,PP Thickness Before,B06FC653145C01F4E053AC190628ACED,B97541409F0801F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,CA6E25AB446242DF8B2B66E86B181C11,PP THICKNESS BEFORE,,,PP THICKNESS BEFORE,0.529,,,0.529,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#337,1,DAY,734,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3602,FUSO,VII-LSTN-37,172.19.21.120,H30006E1562301-4-1,1,734,807,734,807,50,50,0,,,2025-07-01 08:12:02,SYSTEM,1,HY20171152,PP TH_BF,,1,BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=14|PAD LIFE(M)=36|PAD LIFE(BATCH)=12999|STOP TIME=0029|CR TIME=0003|PAD LOT=P510085|PAD TYPE=NP359|SLURRY LOT=H3111B|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=54|BRUSH LIFE=5680|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=41|DRESSER LIFE=3068|DRESSER TIME=300|CARRIER IN(B)=130|CARRIER OUT(B)=1367|CARRIER IN SET=E476060A|CARRIER OUT SET=S451288OA|ETCHING LIFE=30|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=0.05|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.2|WEIGHT DRESSING=80|LINEAR SCALE=-2.1|INVERT SUN GEAR LIFE=319|INVERT INNER GEAR LIFE=319|IP TOOL=15.8.3.6|TOTAL STOP TIME=4.75,,,,C,29.17,29.17,,334db581-667a-477c-b1f8-b2c00102e2bc,,,,0.54,0.515,,,,0.525,,0.0,,1.03,0.529,1,,,,,2025-07-01 08:11:25,06,,,,000,,,,,,73576a50-9f4d-4aa9-b2b3-aa296c4ba215,HPG1-GO597B,,,,,,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE1B110308E063AC19062A0DA6,38D4D010FF380370E063AC19062AAFE1,561S961248,1,1,500,PP,,,e8c3d9ef-095e-4323-89cf-4ea6ef3debe4,GO597B-D,B06FC6AEBE6B0156E053AC190628FFFA,PP Thickness Diff,B06FC653145C01F4E053AC190628ACED,B97541409F0801F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,BAD8890A2144478DAC98524A0284C354,PP TN DIFF,,,PP TN DIFF,0.0004,,,0.0004,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#337,1,DAY,734,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3602,FUSO,VII-LSTN-37,172.19.21.120,H30006E1562301-4-1,1,734,807,734,807,50,50,0,,,2025-07-01 08:12:02,SYSTEM,1,HY20171152,PP TN Diff,,5,BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=14|PAD LIFE(M)=36|PAD LIFE(BATCH)=12999|STOP TIME=0029|CR TIME=0003|PAD LOT=P510085|PAD TYPE=NP359|SLURRY LOT=H3111B|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=54|BRUSH LIFE=5680|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=41|DRESSER LIFE=3068|DRESSER TIME=300|CARRIER IN(B)=130|CARRIER OUT(B)=1367|CARRIER IN SET=E476060A|CARRIER OUT SET=S451288OA|ETCHING LIFE=30|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=0.05|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.2|WEIGHT DRESSING=80|LINEAR SCALE=-2.1|INVERT SUN GEAR LIFE=319|INVERT INNER GEAR LIFE=319|IP TOOL=15.8.3.6|TOTAL STOP TIME=4.75,,,,C,29.17,29.17,,c5688810-814c-4f68-8187-b25900ac66c5,,,0.0045,0.002,0.0001,,,,0.001,,0.0,,1.03,0.0004,1,,,,,2025-07-01 08:11:25,06,,,,000,,,,,,73576a50-9f4d-4aa9-b2b3-aa296c4ba215,HPG1-GO597B,,,,,,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE1B130308E063AC19062A0DA6,38D4D010FF380370E063AC19062AAFE1,561S961248,1,1,500,PP,,,e8c3d9ef-095e-4323-89cf-4ea6ef3debe4,GO597B-D,B9753BACC3F602BCE053AC1906283407,PP Thickness Max Disk,B06FC653145C01F4E053AC190628ACED,B97541409F0801F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,b3ae6e6b-b982-4be4-835e-f66706f90269,PP THICKNESS MAX DISK,,,PP THICKNESS MAX DISK,0.49924,,,0.49924,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#337,1,DAY,734,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3602,FUSO,VII-LSTN-37,172.19.21.120,H30006E1562301-4-1,1,734,807,734,807,50,50,0,,,2025-07-01 08:12:02,SYSTEM,1,HY20171152,PP TN Max Disk,,10,BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=14|PAD LIFE(M)=36|PAD LIFE(BATCH)=12999|STOP TIME=0029|CR TIME=0003|PAD LOT=P510085|PAD TYPE=NP359|SLURRY LOT=H3111B|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=54|BRUSH LIFE=5680|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=41|DRESSER LIFE=3068|DRESSER TIME=300|CARRIER IN(B)=130|CARRIER OUT(B)=1367|CARRIER IN SET=E476060A|CARRIER OUT SET=S451288OA|ETCHING LIFE=30|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=0.05|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.2|WEIGHT DRESSING=80|LINEAR SCALE=-2.1|INVERT SUN GEAR LIFE=319|INVERT INNER GEAR LIFE=319|IP TOOL=15.8.3.6|TOTAL STOP TIME=4.75,,,,C,29.17,29.17,,,,,,,,,,,,,,,1.03,0.49924,1,,,,,2025-07-01 08:11:25,06,,,,000,,,,,,73576a50-9f4d-4aa9-b2b3-aa296c4ba215,HPG1-GO597B,,,,,,,,,,,,,,,,,0,,0,
38D46BDE19D50308E063AC19062A0DA6,38D4D010FE7E0370E063AC19062AAFE1,561S618611,2,1,500,PP,,,9a7e2d21-93c4-4545-af4f-3466167e5e99,GG597B-LB,B9754015AC160278E053AC190628209E,PP ThicknessDiff Disk,8C3FDAA7169D0232E053AC190628C856,B9752F44BF21019AE053AC190628BC10,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,8e91456f-663b-4577-8791-6f59f9c64229,PP THICKNESSDIFF DISK,,,PP THICKNESSDIFF DISK,0.00016,,,0.00016,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#328,1,DAY,743,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3113,FUSO,VII-LSTN-28,172.19.21.187,F24DTP-185-3-1,1,743,807,743,807,50,50,0,,,2025-07-01 08:11:21,SYSTEM,1,HY20171152,PP TN Diff Disk,,12,KIZU PAD|BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=25|PAD LIFE(M)=58|PAD LIFE(BATCH)=32390|STOP TIME=0026|CR TIME=0010|PAD LOT=P510086|PAD TYPE=NP359|SLURRY LOT=GY011A|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=391|BRUSH TYPE=2|BRUSH LIFE=2299|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=33|DRESSER LIFE=16925|DRESSER TIME=500|CARRIER IN(B)=575|CARRIER OUT(B)=1298|CARRIER IN SET=E43507X|CARRIER OUT SET=S45729X|ETCHING LIFE=90|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=49.15|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.5|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-1.051|SUN GEAR LIFE=5|INNER GEAR LIFE=3|INVERT SUN GEAR LIFE=310|INVERT INNER GEAR LIFE=330|IP TOOL=3.10.2.5|TOTAL STOP TIME=4.33,,,,C,22.67,22.67,,,,,,,,,,,,,,,0.97,0.00016,1,,,,,2025-07-01 08:11:21,01,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,,,,,,0,,0,
